JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2441178.375	6.5			Vis.	LKS								V				X CYG		STD				
2441178.6	6.3			Vis.	OV								V				X CYG		STD				
2441178.8	6.0			Vis.	BIL								V				X CYG		STD				
2441179.6	6.4			Vis.	OV								V				X CYG		STD				
2441180.6	6.7			Vis.	OV								V				X CYG		STD				
2441181.333	6.4			Vis.	LKS								V				X CYG		STD				
2441181.6	6.8			Vis.	OV								V				X CYG		STD				
2441182.354	6.5			Vis.	LKS								V				X CYG		STD				
2441183.459	6.7			Vis.	LKS								V				X CYG		STD				
2441184.354	7.0			Vis.	LKS								V				X CYG		STD				
2441187.333	6.9			Vis.	LKS								V				X CYG		STD				
2441187.6	7.2			Vis.	OV								V				X CYG		STD				
2441187.7	6.8			Vis.	CR								V				X CYG		STD				
2441188.333	7.0			Vis.	LKS								V				X CYG		STD				
2441188.6	7.2			Vis.	OV								V				X CYG		STD				
2441190.333	6.9			Vis.	LKS								V				X CYG		STD				
