JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2457751.70038	3.658	0.007		V	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457751.70682	3.088	0.007		R	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457751.71046	2.898	0.009		I	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457752.3083	3.8			Vis.	REP		38	41	14821AUY				Z				ZET GEM	AJC	STD				
2457752.31736	3.6			Vis.	LMT	BU	36	41	X15975ANL				Z				ZET GEM		STD				
2457752.724	3.7			Vis.	BGZ		35	36	14431KGF				Z				ZET GEM		STD				
2457752.81250	3.6			Vis.	BBA		3.5	3.8	14378CX				Z				ZET GEM	AAVSO	STD				
2457753.2444	4.15			Vis.	DAT		TYC1336-01812-1		K				Z				ZET GEM	AAVSO	STD				
2457753.3007	3.7			Vis.	REP		35	38	14821AUY				Z				ZET GEM	AJC	STD				
2457753.32222	3.7			Vis.	LMT	BU	36	41	X15975ANL				Z				ZET GEM		STD				
2457753.3472	3.9			Vis.	JDAA		3.8	4.1	X16657VK	Obserwacje dokonane golym okiem:)			Z				ZET GEM	AAVSO	STD				
2457753.48611	3.8			Vis.	RJG		36	41	SA1968				Z				ZET GEM	AAVSO	STD				
2457753.49306	4.0			Vis.	CAI		36	41	SA1968				Z				ZET GEM	AAVSO	STD				
2457753.6667	4.0			Vis.	WSN	U	3.6	4.1	6051ooy				Z				ZET GEM	AAVSO	STD				
2457754.3174	4.0			Vis.	REP		38	41	14821AUY				Z				ZET GEM	AJC	STD				
2457754.32917	3.8			Vis.	LMT	B	36	41	X15975ANL				Z				ZET GEM		STD				
2457754.61736	4.0			Vis.	BBA	B	3.8	4.1	14378CX				Z				ZET GEM	AAVSO	STD				
2457754.69390	4.879	0.012		B	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457754.69734	3.999	0.008		V	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457754.70071	3.332	0.006		R	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457754.70499	3.084	0.010		I	SAH		ENSEMBLE		6052FEC		0		Z				ZET GEM	AAVSO	STD				
2457755.33750	3.9			Vis.	LMT	B	36	41	X15975ANL				Z				ZET GEM		STD				
2457755.714	4.2			Vis.	BGZ		35	36	14431KGF				Z				ZET GEM		STD				
