JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2440467.333	4.4			Vis.	LKS								V				ETA AQL		STD				
2440468.322	3.9			Vis.	LKS								V				ETA AQL		STD				
2440469.417	3.6			Vis.	LKS								V				ETA AQL		STD				
2440469.7	4.1			Vis.	SKL								V				ETA AQL		STD				
2440470.367	3.8			Vis.	LKS								V				ETA AQL		STD				
2440470.4	4.4			Vis.	DAW								V				ETA AQL		STD				
2440470.8	4.1			Vis.	SKL								V				ETA AQL		STD				
2440471.4	3.7			Vis.	DAW								V				ETA AQL		STD				
2440473.4	4.2			Vis.	DAW								V				ETA AQL		STD				
2440474.333	4.0			Vis.	LKS								V				ETA AQL		STD				
2440475.321	4.2			Vis.	LKS								V				ETA AQL		STD				
2440476.354	4.4			Vis.	LKS								V				ETA AQL		STD				
2440477.437	3.8			Vis.	LKS								V				ETA AQL		STD				
2440478.4	3.9			Vis.	LKS								V				ETA AQL		STD				
2440482.333	4.1			Vis.	LKS								V				ETA AQL		STD				
2440484.324	3.8			Vis.	LKS								V				ETA AQL		STD				
2440489.333	4.3			Vis.	LKS								V				ETA AQL		STD				
2440492.354	3.8			Vis.	LKS								V				ETA AQL		STD				
2440493.331	4.0			Vis.	LKS								V				ETA AQL		STD				
2440497.363	4.2			Vis.	LKS								V				ETA AQL		STD				
2440500.396	4.0			Vis.	LKS								V				ETA AQL		STD				
2440501.354	4.2			Vis.	LKS								V				ETA AQL		STD				
2440508.354	4.0			Vis.	LKS								V				ETA AQL		STD				
2440509.407	4.4			Vis.	LKS								V				ETA AQL		STD				
2440513.375	3.7			Vis.	LKS								V				ETA AQL		STD				
2440521.396	3.9			Vis.	LKS								V				ETA AQL		STD				
2440524.458	4.5			Vis.	LKS								V				ETA AQL		STD				
2440531.396	3.8			Vis.	LKS								V				ETA AQL		STD				
2440532.292	4.0			Vis.	LKS								V				ETA AQL		STD				
2440535.5	4.0			Vis.	GRN								V				ETA AQL		STD				
2440537.333	3.9			Vis.	LKS								V				ETA AQL		STD				
2440538.295	3.8			Vis.	LKS								V				ETA AQL		STD				
2440541.296	3.7			Vis.	LKS								V				ETA AQL		STD				
2440546.3	4.4			Vis.	LKS								V				ETA AQL		STD				
2440555.294	3.7			Vis.	LKS								V				ETA AQL		STD				
2440557.33	4.3			Vis.	DAW								V				ETA AQL		STD				
2440559.33	4.1			Vis.	DAW								V				ETA AQL		STD				
2440560.292	4.4			Vis.	LKS								V				ETA AQL		STD				
2440569.33	4.7			Vis.	DAW								V				ETA AQL		STD				
2440660.655	4.6			Vis.	LKS								V				ETA AQL		STD				
2440678.66	3.8			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440680.67	4.2			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440682.64	4.3			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440686.66	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440692.63	3.8			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440693.62	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440699.62	3.8			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440704.63	4.3			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440707.55	3.6			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440707.59	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440707.64	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440709.57	4.0			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440715.57	4.0			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440721.5	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440730.4	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440730.5	3.8			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440731.48	4.1			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440732.46	4.4			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440740.46	4.4			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440743.48	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440744.478	3.9			Vis.	LKS								V				ETA AQL		STD				
2440744.54	4.0			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440745.469	4.0			Vis.	LKS								V				ETA AQL		STD				
2440746.457	4.2			Vis.	LKS								V				ETA AQL		STD				
2440747.5	4.4			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440749.479	3.8			Vis.	LKS								V				ETA AQL		STD				
2440749.7	3.8			Vis.	RNR								V				ETA AQL		STD				
2440751.478	4.0			Vis.	LKS								V				ETA AQL		STD				
2440753.478	4.5			Vis.	LKS								V				ETA AQL		STD				
2440755.478	3.9			Vis.	LKS								V				ETA AQL		STD				
2440756.478	4.1			Vis.	LKS								V				ETA AQL		STD				
2440757.5	3.9			Vis.	LKS								V				ETA AQL		STD				
2440758.502	3.9			Vis.	LKS								V				ETA AQL		STD				
2440759.41	4.0			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440759.5	4.2			Vis.	LKS								V				ETA AQL		STD				
2440760.43	4.3			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440761.42	4.3			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440764.479	3.8			Vis.	LKS								V				ETA AQL		STD				
2440764.49	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440765.5	4.1			Vis.	LKS								V				ETA AQL		STD				
2440765.51	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440765.7	3.7			Vis.	RNR								V				ETA AQL		STD				
2440766.45	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440773.438	4.4			Vis.	LKS								V				ETA AQL		STD				
2440774.438	4.5			Vis.	LKS								V				ETA AQL		STD				
2440775.438	4.2			Vis.	LKS								V				ETA AQL		STD				
2440776.42	4.3			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440778.438	3.7			Vis.	LKS								V				ETA AQL		STD				
2440778.47	3.8			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440780.46	4.0			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440781.44	4.2			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440782.51	4.3			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440782.6	4.1			Vis.	GRN								V				ETA AQL		STD				
2440786.438	3.8			Vis.	LKS								V				ETA AQL		STD				
2440787.57	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440789.45	4.0			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440790.41	4.1			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440792.42	3.8			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440792.47	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440793.44	3.6			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440793.46	3.7			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440793.7	3.5			Vis.	GRN								V				ETA AQL		STD				
2440794.46	3.9			Vis.	KSZ								V				ETA AQL	MCSE	STD				
2440797.42	4.4			Vis.	LKS								V				ETA AQL		STD				
2440805.469	4.3			Vis.	LKS								V				ETA AQL		STD				
2440806.458	3.9			Vis.	LKS								V				ETA AQL		STD				
2440810.438	3.9			Vis.	LKS								V				ETA AQL		STD				
2440811.438	4.5			Vis.	LKS								V				ETA AQL		STD				
2440812.438	4.2			Vis.	LKS								V				ETA AQL		STD				
2440813.438	3.9			Vis.	LKS								V				ETA AQL		STD				
2440814.438	3.7			Vis.	LKS								V				ETA AQL		STD				
2440817.417	4.5			Vis.	LKS								V				ETA AQL		STD				
2440818.438	4.7			Vis.	LKS								V				ETA AQL		STD				
2440823.438	3.9			Vis.	LKS								V				ETA AQL		STD				
2440825.426	3.8			Vis.	LKS								V				ETA AQL		STD				
2440826.417	4.4			Vis.	LKS								V				ETA AQL		STD				
2440827.417	4.6			Vis.	LKS								V				ETA AQL		STD				
2440827.7	3.7			Vis.	GRN								V				ETA AQL		STD				
2440829.417	3.8			Vis.	LKS								V				ETA AQL		STD				
2440830.417	4.1			Vis.	LKS								V				ETA AQL		STD				
2440830.6	4.0			Vis.	GRN								V				ETA AQL		STD				
2440832.354	4.2			Vis.	LKS								V				ETA AQL		STD				
2440835.354	3.6			Vis.	LKS								V				ETA AQL		STD				
2440836.354	3.7			Vis.	LKS								V				ETA AQL		STD				
2440837.333	3.8			Vis.	LKS								V				ETA AQL		STD				
2440838.354	3.8			Vis.	LKS								V				ETA AQL		STD				
2440839.333	4.0			Vis.	LKS								V				ETA AQL		STD				
2440845.333	4.0			Vis.	LKS								V				ETA AQL		STD				
2440848.375	4.2			Vis.	LKS								V				ETA AQL		STD				
2440851.354	3.7			Vis.	LKS								V				ETA AQL		STD				
2440852.354	3.8			Vis.	LKS								V				ETA AQL		STD				
2440853.375	4.0			Vis.	LKS								V				ETA AQL		STD				
2440856.375	3.8			Vis.	LKS								V				ETA AQL		STD				
2440858.354	3.8			Vis.	LKS								V				ETA AQL		STD				
2440859.333	3.8			Vis.	LKS								V				ETA AQL		STD				
2440862.35	4.2			Vis.	LKS								V				ETA AQL		STD				
2441073.6055	3.8			Vis.	ILS								V				ETA AQL		STD				
2441092.5770	4.1			Vis.	ILS								V				ETA AQL		STD				
2441127.4	4.4			Vis.	LKS								V				ETA AQL		STD				
2441134.417	4.1			Vis.	LKS								V				ETA AQL		STD				
2441137.417	3.7			Vis.	LKS								V				ETA AQL		STD				
2441138.437	3.9			Vis.	LKS								V				ETA AQL		STD				
2441139.384	3.9			Vis.	LKS								V				ETA AQL		STD				
2441140.396	4.1			Vis.	LKS								V				ETA AQL		STD				
2441140.437	4.3			Vis.	LKS								V				ETA AQL		STD				
2441141.417	4.5			Vis.	LKS								V				ETA AQL		STD				
2441142.417	4.6			Vis.	LKS								V				ETA AQL		STD				
2441146.437	3.9			Vis.	LKS								V				ETA AQL		STD				
2441148.417	4.1			Vis.	LKS								V				ETA AQL		STD				
2441148.4611	4.1			Vis.	ILS								V				ETA AQL		STD				
2441149.437	4.3			Vis.	LKS								V				ETA AQL		STD				
2441150.417	4.0			Vis.	LKS								V				ETA AQL		STD				
2441151.417	3.6			Vis.	LKS								V				ETA AQL		STD				
2441153.417	3.8			Vis.	LKS								V				ETA AQL		STD				
2441154.417	4.0			Vis.	LKS								V				ETA AQL		STD				
2441158.417	3.8			Vis.	LKS								V				ETA AQL		STD				
2441160.417	3.9			Vis.	LKS								V				ETA AQL		STD				
2441161.417	4.0			Vis.	LKS								V				ETA AQL		STD				
2441163.396	4.5			Vis.	LKS								V				ETA AQL		STD				
2441164.417	3.9			Vis.	LKS								V				ETA AQL		STD				
2441164.4881	4.0			Vis.	ILS								V				ETA AQL		STD				
2441168.395	4.6			Vis.	LKS								V				ETA AQL		STD				
2441168.4305	3.9			Vis.	ILS								V				ETA AQL		STD				
2441169.4638	3.8			Vis.	ILS								V				ETA AQL		STD				
2441174.4166	3.8			Vis.	ILS								V				ETA AQL		STD				
2441178.375	4.3			Vis.	LKS								V				ETA AQL		STD				
2441179.3	4.8			Vis.	NGG								V				ETA AQL		STD				
2441179.375	3.8			Vis.	LKS								V				ETA AQL		STD				
2441180.3	3.9			Vis.	NGG								V				ETA AQL		STD				
2441180.3777	3.5			Vis.	ILS								V				ETA AQL		STD				
2441181.3	4.0			Vis.	NGG								V				ETA AQL		STD				
2441181.333	3.9			Vis.	LKS								V				ETA AQL		STD				
2441181.4097	3.8			Vis.	ILS								V				ETA AQL		STD				
2441182.3	4.2			Vis.	NGG								V				ETA AQL		STD				
2441182.354	3.9			Vis.	LKS								V				ETA AQL		STD				
2441182.6	4.1			Vis.	RNR								V				ETA AQL		STD				
2441183.3	4.3			Vis.	NGG								V				ETA AQL		STD				
2441183.354	4.0			Vis.	LKS								V				ETA AQL		STD				
2441184.3	4.4			Vis.	NGG								V				ETA AQL		STD				
2441184.354	4.2			Vis.	LKS								V				ETA AQL		STD				
2441185.3	4.2			Vis.	NGG								V				ETA AQL		STD				
2441186.3	3.8			Vis.	NGG								V				ETA AQL		STD				
2441187.3	3.7			Vis.	NGG								V				ETA AQL		STD				
2441187.333	3.8			Vis.	LKS								V				ETA AQL		STD				
2441188.333	3.8			Vis.	LKS								V				ETA AQL		STD				
2441188.3861	3.7			Vis.	ILS								V				ETA AQL		STD				
2441188.7	3.6			Vis.	RNR								V				ETA AQL		STD				
2441189.3	3.9			Vis.	NGG								V				ETA AQL		STD				
2441189.375	3.8			Vis.	LKS								V				ETA AQL		STD				
2441189.4201	3.9			Vis.	ILS								V				ETA AQL		STD				
2441190.3	4.2			Vis.	NGG								V				ETA AQL		STD				
